   Time                        u                   v                   w                  p                      q                      r                  x_f                     y_f                   z_f                   e_0                   e_x                   e_y                   e_z 
  3.830000000000e+01   7.993660552865e+01   0.000000000000e+00   1.060829699144e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.553192533292e+03   0.000000000000e+00   3.813308230067e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.840000000000e+01   7.981963455888e+01   0.000000000000e+00   1.062480727503e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.561180351577e+03   0.000000000000e+00   3.802691665701e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.850000000000e+01   7.970190825388e+01   0.000000000000e+00   1.064117021221e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.569156435026e+03   0.000000000000e+00   3.792058664633e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.860000000000e+01   7.958342347588e+01   0.000000000000e+00   1.065738470643e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.577120707946e+03   0.000000000000e+00   3.781409374757e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.870000000000e+01   7.946417711437e+01   0.000000000000e+00   1.067344965899e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.585073094335e+03   0.000000000000e+00   3.770743945067e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.880000000000e+01   7.934416608714e+01   0.000000000000e+00   1.068936396918e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.593013517880e+03   0.000000000000e+00   3.760062525653e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.890000000000e+01   7.922338734144e+01   0.000000000000e+00   1.070512653442e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.600941901961e+03   0.000000000000e+00   3.749365267710e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.900000000000e+01   7.910183785502e+01   0.000000000000e+00   1.072073625046e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.608858169657e+03   0.000000000000e+00   3.738652323534e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.910000000000e+01   7.897951463729e+01   0.000000000000e+00   1.073619201151e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.616762243741e+03   0.000000000000e+00   3.727923846528e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.920000000000e+01   7.885641473046e+01   0.000000000000e+00   1.075149271043e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.624654046694e+03   0.000000000000e+00   3.717179991199e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.930000000000e+01   7.873253521070e+01   0.000000000000e+00   1.076663723889e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.632533500700e+03   0.000000000000e+00   3.706420913164e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.940000000000e+01   7.860787318926e+01   0.000000000000e+00   1.078162448756e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.640400527653e+03   0.000000000000e+00   3.695646769147e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.950000000000e+01   7.848242581374e+01   0.000000000000e+00   1.079645334628e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.648255049160e+03   0.000000000000e+00   3.684857716985e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.960000000000e+01   7.835619026921e+01   0.000000000000e+00   1.081112270426e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.656096986544e+03   0.000000000000e+00   3.674053915622e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.970000000000e+01   7.822916377947e+01   0.000000000000e+00   1.082563145027e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.663926260849e+03   0.000000000000e+00   3.663235525114e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.980000000000e+01   7.810134360829e+01   0.000000000000e+00   1.083997847282e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.671742792843e+03   0.000000000000e+00   3.652402706629e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  3.990000000000e+01   7.797274866955e+01   0.000000000000e+00   1.085416566559e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.679546503714e+03   0.000000000000e+00   3.641555621487e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.000000000000e+01   7.784340627773e+01   0.000000000000e+00   1.086819611131e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.687337317692e+03   0.000000000000e+00   3.630694427506e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.010000000000e+01   7.771331528542e+01   0.000000000000e+00   1.088206894565e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.695115160016e+03   0.000000000000e+00   3.619819281802e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.020000000000e+01   7.758249768398e+01   0.000000000000e+00   1.089578654884e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.702879956135e+03   0.000000000000e+00   3.608930341911e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.030000000000e+01   7.745108228620e+01   0.000000000000e+00   1.090936634616e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.710631640016e+03   0.000000000000e+00   3.598027754094e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.040000000000e+01   7.731908112122e+01   0.000000000000e+00   1.092280944522e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.718370153067e+03   0.000000000000e+00   3.587111654785e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.050000000000e+01   7.718649457385e+01   0.000000000000e+00   1.093611532161e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.726095436728e+03   0.000000000000e+00   3.576182180944e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.060000000000e+01   7.705332307366e+01   0.000000000000e+00   1.094928345574e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.733807432483e+03   0.000000000000e+00   3.565239470056e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.070000000000e+01   7.691956709532e+01   0.000000000000e+00   1.096231333297e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.741506081860e+03   0.000000000000e+00   3.554283660119e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.080000000000e+01   7.678522715902e+01   0.000000000000e+00   1.097520444372e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.749191326437e+03   0.000000000000e+00   3.543314889645e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.090000000000e+01   7.665030383086e+01   0.000000000000e+00   1.098795628356e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.756863107845e+03   0.000000000000e+00   3.532333297655e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.100000000000e+01   7.651479772318e+01   0.000000000000e+00   1.100056835337e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.764521367777e+03   0.000000000000e+00   3.521339023668e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.110000000000e+01   7.637870949500e+01   0.000000000000e+00   1.101304015939e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.772166047986e+03   0.000000000000e+00   3.510332207703e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.120000000000e+01   7.624203985232e+01   0.000000000000e+00   1.102537121341e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.779797090295e+03   0.000000000000e+00   3.499312990267e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.130000000000e+01   7.610478954855e+01   0.000000000000e+00   1.103756103283e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.787414436601e+03   0.000000000000e+00   3.488281512354e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.140000000000e+01   7.596695938479e+01   0.000000000000e+00   1.104960914079e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.795018028876e+03   0.000000000000e+00   3.477237915438e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.150000000000e+01   7.582855021024e+01   0.000000000000e+00   1.106151506628e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.802607809177e+03   0.000000000000e+00   3.466182341467e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.160000000000e+01   7.568956292254e+01   0.000000000000e+00   1.107327834428e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.810183719648e+03   0.000000000000e+00   3.455114932855e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.170000000000e+01   7.554999846804e+01   0.000000000000e+00   1.108489851584e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.817745702523e+03   0.000000000000e+00   3.444035832481e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.180000000000e+01   7.540985784221e+01   0.000000000000e+00   1.109637512822e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.825293700136e+03   0.000000000000e+00   3.432945183677e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.190000000000e+01   7.526914208993e+01   0.000000000000e+00   1.110770773498e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.832827654920e+03   0.000000000000e+00   3.421843130226e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.200000000000e+01   7.512785230578e+01   0.000000000000e+00   1.111889589614e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.840347509419e+03   0.000000000000e+00   3.410729816355e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.210000000000e+01   7.498598963439e+01   0.000000000000e+00   1.112993917823e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.847853206285e+03   0.000000000000e+00   3.399605386727e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.220000000000e+01   7.484355527073e+01   0.000000000000e+00   1.114083715447e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.855344688289e+03   0.000000000000e+00   3.388469986434e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.230000000000e+01   7.470055046037e+01   0.000000000000e+00   1.115158940483e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.862821898324e+03   0.000000000000e+00   3.377323760993e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.240000000000e+01   7.455697649981e+01   0.000000000000e+00   1.116219551618e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.870284779410e+03   0.000000000000e+00   3.366166856337e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.250000000000e+01   7.441283473673e+01   0.000000000000e+00   1.117265508238e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.877733274698e+03   0.000000000000e+00   3.354999418809e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.260000000000e+01   7.426812657026e+01   0.000000000000e+00   1.118296770443e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.885167327477e+03   0.000000000000e+00   3.343821595154e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.270000000000e+01   7.412285345125e+01   0.000000000000e+00   1.119313299053e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.892586881180e+03   0.000000000000e+00   3.332633532513e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.280000000000e+01   7.397701688251e+01   0.000000000000e+00   1.120315055624e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.899991879386e+03   0.000000000000e+00   3.321435378413e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.290000000000e+01   7.383061841907e+01   0.000000000000e+00   1.121302002454e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.907382265826e+03   0.000000000000e+00   3.310227280766e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.300000000000e+01   7.368365966838e+01   0.000000000000e+00   1.122274102602e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.914757984393e+03   0.000000000000e+00   3.299009387853e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.310000000000e+01   7.353614229059e+01   0.000000000000e+00   1.123231319891e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.922118979139e+03   0.000000000000e+00   3.287781848323e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.320000000000e+01   7.338806799868e+01   0.000000000000e+00   1.124173618924e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.929465194287e+03   0.000000000000e+00   3.276544811183e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.330000000000e+01   7.323943855877e+01   0.000000000000e+00   1.125100965093e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.936796574234e+03   0.000000000000e+00   3.265298425788e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.340000000000e+01   7.309025579021e+01   0.000000000000e+00   1.126013324590e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.944113063555e+03   0.000000000000e+00   3.254042841837e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.350000000000e+01   7.294052156585e+01   0.000000000000e+00   1.126910664421e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.951414607010e+03   0.000000000000e+00   3.242778209362e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.360000000000e+01   7.279023781217e+01   0.000000000000e+00   1.127792952410e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.958701149550e+03   0.000000000000e+00   3.231504678721e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.370000000000e+01   7.263940650945e+01   0.000000000000e+00   1.128660157216e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.965972636321e+03   0.000000000000e+00   3.220222400591e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.380000000000e+01   7.248801280509e+01   0.000000000000e+00   1.129511985439e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.973229012151e+03   0.000000000000e+00   3.208931526760e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.390000000000e+01   7.233602946864e+01   0.000000000000e+00   1.130347948556e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.980470219182e+03   0.000000000000e+00   3.197632213837e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.400000000000e+01   7.218345719491e+01   0.000000000000e+00   1.131167991058e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.987696198414e+03   0.000000000000e+00   3.186324620858e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.410000000000e+01   7.203029811600e+01   0.000000000000e+00   1.131972079769e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.994906891060e+03   0.000000000000e+00   3.175008907195e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.420000000000e+01   7.187655442756e+01   0.000000000000e+00   1.132760182519e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.002102238550e+03   0.000000000000e+00   3.163685232549e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.430000000000e+01   7.172222838901e+01   0.000000000000e+00   1.133532268146e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.009282182534e+03   0.000000000000e+00   3.152353756935e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.440000000000e+01   7.156732232368e+01   0.000000000000e+00   1.134288306520e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.016446664893e+03   0.000000000000e+00   3.141014640677e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.450000000000e+01   7.141183861897e+01   0.000000000000e+00   1.135028268545e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.023595627744e+03   0.000000000000e+00   3.129668044393e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.460000000000e+01   7.125577972650e+01   0.000000000000e+00   1.135752126182e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.030729013444e+03   0.000000000000e+00   3.118314128988e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.470000000000e+01   7.109914816227e+01   0.000000000000e+00   1.136459852450e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.037846764600e+03   0.000000000000e+00   3.106953055641e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.480000000000e+01   7.094194650669e+01   0.000000000000e+00   1.137151421448e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.044948824074e+03   0.000000000000e+00   3.095584985796e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.490000000000e+01   7.078417740479e+01   0.000000000000e+00   1.137826808362e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.052035134987e+03   0.000000000000e+00   3.084210081152e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.500000000000e+01   7.062584356621e+01   0.000000000000e+00   1.138485989476e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.059105640730e+03   0.000000000000e+00   3.072828503648e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.510000000000e+01   7.046694776530e+01   0.000000000000e+00   1.139128942187e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.066160284968e+03   0.000000000000e+00   3.061440415457e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.520000000000e+01   7.030749284118e+01   0.000000000000e+00   1.139755645014e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.073199011645e+03   0.000000000000e+00   3.050045978971e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.530000000000e+01   7.014748169777e+01   0.000000000000e+00   1.140366077611e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.080221764995e+03   0.000000000000e+00   3.038645356791e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.540000000000e+01   6.998691730381e+01   0.000000000000e+00   1.140960220775e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.087228489543e+03   0.000000000000e+00   3.027238711717e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.550000000000e+01   6.982580269285e+01   0.000000000000e+00   1.141538056460e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.094219130115e+03   0.000000000000e+00   3.015826206734e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.560000000000e+01   6.966414096324e+01   0.000000000000e+00   1.142099567788e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.101193631844e+03   0.000000000000e+00   3.004408005002e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.570000000000e+01   6.950193527811e+01   0.000000000000e+00   1.142644739057e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.108151940176e+03   0.000000000000e+00   2.992984269845e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.580000000000e+01   6.933918886532e+01   0.000000000000e+00   1.143173555751e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.115094000876e+03   0.000000000000e+00   2.981555164737e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.590000000000e+01   6.917590501737e+01   0.000000000000e+00   1.143686004553e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.122019760035e+03   0.000000000000e+00   2.970120853290e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.600000000000e+01   6.901208709136e+01   0.000000000000e+00   1.144182073354e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.128929164077e+03   0.000000000000e+00   2.958681499246e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.610000000000e+01   6.884773850885e+01   0.000000000000e+00   1.144661751259e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.135822159764e+03   0.000000000000e+00   2.947237266459e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.620000000000e+01   6.868286275577e+01   0.000000000000e+00   1.145125028601e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.142698694206e+03   0.000000000000e+00   2.935788318889e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.630000000000e+01   6.851746338228e+01   0.000000000000e+00   1.145571896949e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.149558714861e+03   0.000000000000e+00   2.924334820584e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.640000000000e+01   6.835154400260e+01   0.000000000000e+00   1.146002349115e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.156402169549e+03   0.000000000000e+00   2.912876935671e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.650000000000e+01   6.818510829486e+01   0.000000000000e+00   1.146416379163e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.163229006451e+03   0.000000000000e+00   2.901414828342e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.660000000000e+01   6.801816000091e+01   0.000000000000e+00   1.146813982420e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.170039174122e+03   0.000000000000e+00   2.889948662844e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.670000000000e+01   6.785070292609e+01   0.000000000000e+00   1.147195155480e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.176832621492e+03   0.000000000000e+00   2.878478603461e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.680000000000e+01   6.768274093906e+01   0.000000000000e+00   1.147559896216e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.183609297876e+03   0.000000000000e+00   2.867004814509e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.690000000000e+01   6.751427797148e+01   0.000000000000e+00   1.147908203783e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.190369152980e+03   0.000000000000e+00   2.855527460314e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.700000000000e+01   6.734531801781e+01   0.000000000000e+00   1.148240078631e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.197112136904e+03   0.000000000000e+00   2.844046705209e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.710000000000e+01   6.717586513502e+01   0.000000000000e+00   1.148555522505e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.203838200153e+03   0.000000000000e+00   2.832562713512e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.720000000000e+01   6.700592344228e+01   0.000000000000e+00   1.148854538458e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.210547293638e+03   0.000000000000e+00   2.821075649519e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.730000000000e+01   6.683549712064e+01   0.000000000000e+00   1.149137130854e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.217239368687e+03   0.000000000000e+00   2.809585677488e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.740000000000e+01   6.666459041272e+01   0.000000000000e+00   1.149403305375e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.223914377049e+03   0.000000000000e+00   2.798092961628e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.750000000000e+01   6.649320762233e+01   0.000000000000e+00   1.149653069026e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.230572270900e+03   0.000000000000e+00   2.786597666083e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.760000000000e+01   6.632135311412e+01   0.000000000000e+00   1.149886430141e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.237213002849e+03   0.000000000000e+00   2.775099954923e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.770000000000e+01   6.614903131318e+01   0.000000000000e+00   1.150103398390e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.243836525946e+03   0.000000000000e+00   2.763599992123e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.780000000000e+01   6.597624670464e+01   0.000000000000e+00   1.150303984780e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.250442793685e+03   0.000000000000e+00   2.752097941561e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.790000000000e+01   6.580300383323e+01   0.000000000000e+00   1.150488201661e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.257031760012e+03   0.000000000000e+00   2.740593966993e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  4.800000000000e+01   6.562930730287e+01   0.000000000000e+00   1.150656062735e+03   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.263603379330e+03   0.000000000000e+00   2.729088232047e+04   1.000000000000e+00   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00
