  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  1.500000000000e+00  -2.744984871134e-01  -1.818337321941e-06  -1.047877202928e-03   1.509194598418e-08   7.211308325321e-06   1.110333105790e-08   5.702819094537e-03  -1.148477155991e-07  -2.197795029275e+02   1.149108948916e-09   3.106276389553e-06  -5.684708724324e-09   3.106523948742e-06

  1.600000000000e+00  -2.744984912730e-01  -1.818701154586e-06  -1.047846440079e-03   1.509427105630e-08   7.210826604288e-06   1.110373847808e-08   5.702728205733e-03  -1.147951975387e-07  -2.197795027879e+02   1.150219519361e-09   3.106414561329e-06  -5.684771853747e-09   3.106662131678e-06
  1.600000000000e+00  -2.829703200222e-01  -1.911401823414e-06  -9.645466109724e-04   1.628234962485e-08   7.150681382838e-06   1.104563348332e-08   5.850576632483e-03  -1.300073672016e-07  -2.197657778567e+02   1.079658141765e-09   3.233879381267e-06  -6.147888598046e-09   3.234138530975e-06
  1.600000000000e+00  -2.829653200138e-01  -1.909227619945e-06  -9.676897806013e-04   1.631418288691e-08   7.141086796925e-06   1.099606800239e-08   5.850339422210e-03  -1.314701794995e-07  -2.197653542655e+02   1.057627766396e-09   3.232816167377e-06  -6.167863041995e-09   3.233075290167e-06
  1.600000000000e+00  -2.914305443084e-01  -1.998708940773e-06  -8.875951327742e-04   1.752415650177e-08   7.072756217156e-06   1.088993625842e-08   5.998185969119e-03  -1.482842838625e-07  -2.197512062429e+02   9.621580565165e-10   3.358878509948e-06  -6.650327134828e-09   3.359149272452e-06

  1.700000000000e+00  -2.914305483744e-01  -1.999066509525e-06  -8.875762816034e-04   1.752697974236e-08   7.072294171921e-06   1.088989808599e-08   5.998100733350e-03  -1.482323769377e-07  -2.197512061030e+02   9.631849690698e-10   3.358999882147e-06  -6.650486654583e-09   3.359270654718e-06
  1.700000000000e+00  -2.998891842171e-01  -2.086395862613e-06  -8.106348208214e-04   1.876753277284e-08   6.994408875757e-06   1.073543845787e-08   6.145691618173e-03  -1.664920286509e-07  -2.197366345691e+02   8.458370692471e-10   3.484015694755e-06  -7.152825875394e-09   3.484298200217e-06
  1.700000000000e+00  -2.998841783468e-01  -2.083226316983e-06  -8.137981730076e-04   1.878978937494e-08   6.986148528912e-06   1.068727282686e-08   6.145695350440e-03  -1.681046075748e-07  -2.197362116375e+02   8.211757717974e-10   3.482638889258e-06  -7.172024514182e-09   3.482921344660e-06
